depth_m,age_gasBP,CH4
109.09743,369.0834,691.67305
109.09808,369.1116,691.93565
109.09874,369.1399,692.42078
109.0994,369.1682,691.3713
109.10006,369.1965,692.19043
109.10072,369.2248,692.08349
109.10137,369.2531,691.49084
109.10203,369.2814,691.38184
109.10269,369.3097,692.44263
109.10335,369.338,690.22626
109.104,369.3663,689.13303
109.41246,382.6347,690.81474
109.41312,382.663,690.99304
109.41378,382.6913,690.20753
109.41443,382.7196,689.70012
109.41509,382.7479,690.59089
109.41575,382.7762,689.04053
109.41641,382.8045,688.95772
109.41706,382.8328,686.61349
109.41772,382.8611,685.40649
109.41838,382.8893,686.15321
109.41904,382.9176,686.46529
109.41969,382.9459,685.57384
109.42035,382.9742,686.32651
109.42101,383.0025,686.85523
109.42167,383.0308,688.0075
109.42233,383.0591,685.47127
109.42298,383.0874,686.7826
109.42364,383.1157,685.63285
109.4243,383.144,686.4374
109.42496,383.1723,686.56965
109.42561,383.2005,686.69963
109.42627,383.2288,687.36962
109.42693,383.2571,687.68431
109.42759,383.2854,686.71712
109.42824,383.3137,685.52673
109.4289,383.342,686.13439
109.42956,383.3703,686.43458
109.43022,383.3986,685.15398
109.43088,383.4269,684.05044
109.43153,383.4552,684.13394
109.43219,383.4835,684.08243
109.43285,383.5117,683.38483
109.43351,383.54,683.08996
109.43416,383.5683,682.70435
109.43482,383.5966,682.68072
109.43548,383.6249,679.75375
109.43614,383.6532,681.24148
109.43679,383.6815,680.13736
109.43745,383.7098,681.57074
109.43811,383.7381,681.18628
109.43877,383.7664,680.77904
109.43943,383.7947,680.54998
109.44008,383.8229,681.31296
109.44074,383.8512,681.1763
109.4414,383.8795,680.59497
109.44206,383.9078,680.74372
109.44271,383.9361,678.8454
109.446,384.0776,679.1398
109.44798,384.1624,679.07637
109.45061,384.2756,678.96055
109.45126,384.3039,679.20004
109.45192,384.3322,680.13995
109.45258,384.3605,681.68412
109.45324,384.3888,683.0683
109.45389,384.4171,687.1659
109.45455,384.4454,685.298
109.45521,384.4736,687.78854
109.45587,384.5019,690.6195
109.45653,384.5302,692.05203
109.45718,384.5585,696.0564
109.45784,384.5868,693.80066
109.4585,384.6151,695.54103
109.45916,384.6434,697.1584
109.45981,384.6717,697.86162
109.46113,384.7283,696.52284
109.46179,384.7566,698.48614
109.46442,384.8697,696.25199
109.46508,384.898,697.21224
109.46573,384.9263,695.07207
109.46639,384.9546,697.14916
109.46705,384.9829,694.97639
109.46771,385.0112,697.08904
109.46836,385.0395,695.08351
109.46902,385.0678,695.81189
109.46968,385.096,694.87359
109.47034,385.1243,694.44577
109.47099,385.1526,695.39648
109.47165,385.1809,694.56203
109.47231,385.2092,693.64431
109.47297,385.2375,693.49559
109.47363,385.2658,694.69276
109.47428,385.2941,695.04523
109.47494,385.3224,696.03773
109.4756,385.3507,694.7871
109.47626,385.379,694.7418
109.47691,385.4072,695.75986
109.47757,385.4355,696.40754
109.47823,385.4638,697.32554
109.47889,385.4921,698.00685
109.47954,385.5204,697.58693
109.4802,385.5487,696.94796
109.48086,385.577,694.73174
109.48152,385.6053,694.08184
109.48218,385.6336,694.77833
109.48283,385.6619,693.97108
109.48349,385.6902,693.43315
109.48415,385.7184,692.79486
109.48481,385.7467,693.11242
109.48546,385.775,691.87967
109.48612,385.8033,691.36984
109.48678,385.8316,692.43326
109.48744,385.8599,692.65594
109.48809,385.8882,694.06369
109.48875,385.9165,690.81408
109.48941,385.9448,692.9302
109.49007,385.9731,691.36507
109.49073,386.0014,693.26616
109.49138,386.0296,692.27527
109.49204,386.0579,693.05243
109.4927,386.0862,694.43024
109.49336,386.1145,694.98568
109.49401,386.1428,694.54054
109.49467,386.1711,695.38911
109.49533,386.1994,696.79664
109.49599,386.2277,696.06104
109.49664,386.256,695.9074
109.4973,386.2843,695.72277
109.49796,386.3126,694.92477
109.49862,386.3408,694.50834
109.49928,386.3691,694.19756
109.49993,386.3974,692.51464
109.50059,386.4257,693.21447
109.50125,386.454,691.88355
109.50191,386.4823,691.66563
109.50256,386.5106,690.7769
109.50322,386.5389,690.28727
109.50388,386.5672,689.61882
109.50454,386.5955,689.62198
109.50519,386.6238,688.91966
109.50585,386.652,688.73169
109.50651,386.6803,688.54391
109.50717,386.7086,686.96243
109.50782,386.7369,688.49856
109.50848,386.7652,688.46
109.50914,386.7935,688.31175
109.5098,386.8218,690.03193
109.51046,386.8501,688.46131
109.51111,386.8784,690.82695
109.51177,386.9067,689.9236
109.51243,386.935,691.22137
109.51309,386.9632,692.47469
109.51374,386.9915,691.31225
109.5144,387.0198,691.62499
109.51506,387.0481,691.48395
109.51572,387.0764,692.08491
109.51637,387.1047,691.584
109.51703,387.133,691.67747
109.51769,387.1613,691.61068
109.51835,387.1896,692.34993
109.51901,387.2179,690.52436
109.51966,387.2462,689.55721
109.52032,387.2744,688.40207
109.52098,387.3027,687.99955
109.52164,387.331,690.13788
109.52229,387.3593,688.11313
109.52295,387.3876,688.46391
109.52361,387.4159,687.18517
109.52427,387.4442,687.78951
109.52492,387.4725,686.96647
109.52558,387.5008,686.64585
109.52624,387.5291,688.72451
109.5269,387.5574,687.35104
109.52756,387.5856,686.85011
109.52821,387.6139,687.04775
109.52887,387.6422,687.45988
109.52953,387.6705,685.13136
109.53019,387.6988,685.7219
109.53084,387.7271,683.93397
109.5315,387.7554,684.25779
109.53216,387.7837,684.18947
109.53282,387.812,683.21476
109.53347,387.8403,683.09061
109.53413,387.8686,683.38267
109.53479,387.8968,682.53813
109.53545,387.9251,682.86593
109.53611,387.9534,683.98973
109.53676,387.9817,682.65588
109.53742,388.01,684.16335
109.53808,388.0383,685.15926
109.53874,388.0666,685.50102
109.53939,388.0949,685.28728
109.54005,388.1232,687.23324
109.54071,388.1515,688.07382
109.54137,388.1798,687.24414
109.54202,388.2081,687.58335
109.54268,388.2363,686.77101
109.54334,388.2646,686.89993
109.544,388.2929,689.0441
109.54466,388.3212,686.15592
109.54531,388.3495,687.34022
109.54597,388.3778,687.52879
109.54663,388.4061,685.72806
109.54729,388.4344,686.33347
109.54794,388.4627,685.04212
109.5486,388.491,684.80909
109.54926,388.5193,685.42258
109.54992,388.5475,686.88798
109.55057,388.5758,684.01331
109.55123,388.6041,685.94789
109.55189,388.6324,686.37084
109.55255,388.6607,685.87347
109.55321,388.689,686.27657
109.55386,388.7173,686.16053
109.55452,388.7456,687.23272
109.55518,388.7739,687.95583
109.55584,388.8022,687.24803
109.55649,388.8305,688.98682
109.55715,388.8587,688.05821
109.55781,388.887,686.73326
109.55847,388.9153,687.56055
109.55912,388.9436,686.77453
109.55978,388.9719,687.34303
109.56044,389.0002,686.87389
109.5611,389.0285,687.6822
109.56176,389.0568,687.40871
109.56241,389.0851,687.15892
109.56307,389.1134,688.30304
109.56373,389.1417,688.83109
109.56439,389.1699,687.48179
109.56504,389.1982,688.18501
109.5657,389.2265,689.36445
109.56636,389.2548,689.84389
109.56702,389.2831,689.75278
109.56767,389.3114,688.25048
109.56833,389.3397,688.68586
109.56899,389.368,686.94959
109.56965,389.3963,689.37522
109.57031,389.4246,686.27885
109.57096,389.4529,688.21221
109.57162,389.4811,687.32389
109.57228,389.5094,687.29317
109.57294,389.5377,686.65717
109.57359,389.566,686.0473
109.57425,389.5943,688.00662
109.57491,389.6226,688.46162
109.57557,389.6509,689.92242
109.57622,389.6792,691.2015
109.57688,389.7075,691.87743
109.57754,389.7358,693.24686
109.5782,389.7641,694.72831
109.57886,389.7923,695.97986
109.57951,389.8206,695.44362
109.58017,389.8489,698.33248
109.58083,389.8772,698.13669
109.58149,389.9055,697.44078
109.58214,389.9338,696.78491
109.5828,389.9621,696.82776
109.58346,389.9904,694.22503
109.58412,390.0187,697.54175
109.58477,390.047,696.16022
109.58543,390.0753,693.9562
109.58609,390.1035,692.92958
109.58675,390.1318,692.37157
109.58741,390.1601,692.33177
109.58806,390.1884,690.3355
109.58872,390.2167,691.52816
109.58938,390.245,690.45592
109.59004,390.2733,689.36479
109.59069,390.3016,688.90975
109.59135,390.3299,689.43135
109.59201,390.3582,687.67887
109.59267,390.3865,688.33889
109.59332,390.4147,689.76254
109.59398,390.443,691.33534
109.59464,390.4713,690.07986
109.5953,390.4996,688.77087
109.59596,390.5279,688.90569
109.59661,390.5562,689.37029
109.59727,390.5845,689.58581
109.59793,390.6128,687.85939
109.59859,390.6411,688.83198
109.59924,390.6694,687.85467
109.5999,390.6977,688.65068
109.60056,390.7259,691.80832
109.60122,390.7542,689.27034
109.60187,390.7825,689.25398
109.60253,390.8108,690.70018
109.60319,390.8391,689.89519
109.60385,390.8674,688.74489
109.60451,390.8957,689.20876
109.60516,390.924,687.88363
109.60582,390.9523,688.0074
109.60648,390.9806,687.618
109.60714,391.0089,687.71044
109.60779,391.0371,687.14877
109.60845,391.0654,686.6512
109.60911,391.0937,686.65452
109.60977,391.122,687.00494
109.61042,391.1503,685.27347
109.61108,391.1786,683.91802
109.61174,391.2069,682.76599
109.6124,391.2352,682.97694
109.61306,391.2635,682.44755
109.61437,391.3201,681.01754
109.61503,391.3483,681.44846
109.61569,391.3766,681.15591
109.61634,391.4049,680.75724
109.617,391.4332,681.0982
109.61766,391.4615,681.88207
109.61832,391.4898,682.56599
109.61897,391.5181,683.75521
109.61963,391.5464,683.80141
109.62029,391.5747,684.20089
109.62095,391.603,686.05405
109.62161,391.6313,686.36798
109.62226,391.6595,686.9236
109.62292,391.6878,685.72204
109.62358,391.7161,685.39331
109.62424,391.7444,685.22324
109.62489,391.7727,684.5555
109.62555,391.801,683.858
109.62621,391.8293,683.2809
109.62687,391.8576,681.88437
109.62752,391.8859,682.31585
109.62818,391.9142,680.74585
109.63936,392.3951,681.6142
109.64002,392.4234,683.49883
109.64068,392.4517,682.95914
109.64134,392.48,684.46885
109.64199,392.5083,685.386
109.64265,392.5366,686.43209
109.64331,392.5649,686.66609
109.64397,392.5932,687.03037
109.64462,392.6214,686.68047
109.64528,392.6497,687.06996
109.64594,392.678,688.08673
109.6466,392.7063,687.37384
109.64726,392.7346,687.60222
109.64791,392.7629,688.29153
109.64857,392.7912,689.24016
109.64923,392.8195,689.0473
109.64989,392.8478,689.63318
109.65054,392.8761,688.39632
109.6512,392.9044,689.39725
109.65186,392.9326,689.51704
109.65252,392.9609,689.27028
109.65317,392.9892,687.95694
109.65383,393.0175,689.6795
109.65449,393.0458,688.17508
109.65515,393.0741,688.49573
109.65581,393.1024,687.31172
109.65646,393.1307,687.3786
109.65712,393.159,688.47616
109.65778,393.1873,689.24189
109.65844,393.2156,688.83203
109.65909,393.2438,688.12855
109.65975,393.2721,687.41708
109.66041,393.3004,687.61704
109.66107,393.3287,688.84553
109.66172,393.357,688.57046
109.66238,393.3853,688.88046
109.66304,393.4136,687.68928
109.6637,393.4419,691.01467
109.66436,393.4702,689.39021
109.66501,393.4985,688.28298
109.66567,393.5268,688.40618
109.66633,393.555,688.62612
109.66699,393.5833,689.47693
109.66764,393.6116,688.0839
109.6683,393.6399,689.41209
109.66896,393.6682,689.41771
109.66962,393.6965,690.98005
109.67027,393.7248,689.98577
109.67093,393.7531,691.73442
109.67159,393.7814,692.24466
109.67225,393.8097,692.67312
109.67291,393.838,693.05689
109.67356,393.8662,693.31834
109.67422,393.8945,694.00097
109.67488,393.9228,695.37983
109.67554,393.9511,695.87521
109.67619,393.9794,694.85376
109.67685,394.0077,695.93157
109.67751,394.036,696.52164
109.67817,394.0643,696.22568
109.67882,394.0926,695.45122
109.67948,394.1209,695.50402
109.68014,394.1492,696.676
109.6808,394.1774,695.97628
109.68146,394.2057,695.55125
109.68211,394.234,696.03049
109.68277,394.2623,695.62134
109.68343,394.2906,695.80439
109.68409,394.3189,696.03006
109.68474,394.3472,695.17148
109.6854,394.3755,695.26677
109.68606,394.4038,696.34119
109.68672,394.4321,695.45438
109.68737,394.4604,695.13221
109.68803,394.4886,696.58354
109.68869,394.5169,697.12573
109.68935,394.5452,695.44976
109.69001,394.5735,696.10182
109.69066,394.6018,695.31681
109.69132,394.6301,694.00202
109.69198,394.6584,695.25794
109.69264,394.6867,694.19009
109.69329,394.715,694.10292
109.69395,394.7433,691.59
109.69461,394.7716,690.94509
109.69527,394.7998,690.10072
109.69592,394.8281,690.69962
109.69658,394.8564,690.7668
109.69724,394.8847,689.2888
109.6979,394.913,689.20799
109.69856,394.9413,689.00936
109.69921,394.9696,690.22332
109.69987,394.9979,690.75872
109.70053,395.0262,691.35357
109.70119,395.0545,691.90367
109.70184,395.0828,694.04882
109.7025,395.111,695.29142
109.70316,395.1393,695.11476
109.70382,395.1676,696.09949
109.70447,395.1959,694.9096
109.70513,395.2242,696.28908
109.70579,395.2525,697.80436
109.70645,395.2808,695.92971
109.7071,395.3091,697.19929
109.70776,395.3374,696.8757
109.70842,395.3657,694.04624
109.70908,395.394,694.74441
109.70974,395.4222,693.7819
109.71039,395.4505,692.80854
109.71105,395.4788,692.31951
109.71171,395.5071,692.13153
109.71237,395.5354,692.00351
109.71302,395.5637,693.341
109.71368,395.592,691.80746
109.71434,395.6203,692.02447
109.715,395.6486,693.48258
109.71565,395.6769,695.00139
109.71631,395.7052,694.43992
109.71697,395.7334,695.51436
109.71763,395.7617,697.12543
109.71829,395.79,697.64323
109.71894,395.8183,696.94046
109.7196,395.8466,697.12764
109.72026,395.8749,697.95021
109.72092,395.9032,697.90785
109.72157,395.9315,698.80449
109.72223,395.9598,696.408
109.72289,395.9881,698.98238
109.72355,396.0164,698.64389
109.7242,396.0446,697.13826
109.72486,396.0729,696.95611
109.72552,396.1012,698.74397
109.72618,396.1295,697.49559
109.72684,396.1578,695.50418
109.72749,396.1861,696.19956
109.72815,396.2144,695.51379
109.72881,396.2427,693.28098
109.72947,396.271,694.10141
109.73012,396.2993,694.38487
109.73078,396.3276,691.93685
109.73144,396.3558,690.87955
109.7321,396.3841,692.07851
109.73275,396.4124,692.27276
109.73341,396.4407,691.96063
109.73407,396.469,692.94867
109.73473,396.4973,692.11363
109.73539,396.5256,693.37801
109.73604,396.5539,695.05983
109.7367,396.5822,694.16781
109.73736,396.6105,694.76038
109.73802,396.6388,694.8699
109.73867,396.6671,694.91446
109.73933,396.6953,698.09229
109.73999,396.7236,696.77188
109.74065,396.7519,696.01748
109.7413,396.7802,696.96495
109.74196,396.8085,696.80049
109.74262,396.8368,695.72139
109.74328,396.8651,697.30722
109.74394,396.8934,696.26212
109.74459,396.9217,696.23416
109.74525,396.95,696.85976
109.74591,396.9783,697.48729
109.74657,397.0065,696.90756
109.74722,397.0348,696.92575
109.74788,397.0631,696.77613
109.74854,397.0914,697.01663
109.7492,397.1197,698.05943
109.74985,397.148,697.16793
109.75051,397.1763,696.29739
109.75117,397.2046,697.53035
109.75183,397.2329,697.87126
109.75249,397.2612,695.70228
109.75314,397.2895,695.97744
109.7538,397.3177,696.73143
109.75446,397.346,696.87132
109.75512,397.3743,695.18799
109.75577,397.4026,694.58312
109.75643,397.4309,695.06486
109.75709,397.4592,693.76138
109.75775,397.4875,693.98336
109.7584,397.5158,694.02789
109.75906,397.5441,693.36036
109.75972,397.5724,693.74034
109.76038,397.6007,691.52884
109.76104,397.6289,691.26452
109.76169,397.6572,691.21689
109.76235,397.6855,688.949
109.76301,397.7138,689.30887
109.76367,397.7421,689.33571
109.76432,397.7704,690.10091
109.76498,397.7987,688.64634
109.76564,397.827,690.08652
109.7663,397.8553,689.90541
109.76695,397.8836,693.16422
109.76761,397.9119,692.40896
109.76827,397.9401,691.56381
109.76893,397.9684,693.45077
109.76959,397.9967,694.67267
109.77024,398.025,694.95056
109.7709,398.0533,695.30194
109.77156,398.0816,696.83415
109.77222,398.1099,697.48065
109.77287,398.1382,696.24821
109.77353,398.1665,696.75905
109.77419,398.1948,696.61493
109.77485,398.2231,696.70827
109.7755,398.2513,696.19896
109.77616,398.2796,695.92388
109.77682,398.3079,695.23521
109.77748,398.3362,693.48829
109.77814,398.3645,695.00416
109.77879,398.3928,694.914
109.77945,398.4211,693.40786
109.78011,398.4494,691.85124
109.78077,398.4777,691.4382
109.78142,398.506,691.74195
109.78208,398.5343,689.31687
109.78274,398.5625,688.15998
109.7834,398.5908,689.71244
109.78405,398.6191,689.25087
109.78471,398.6474,688.71447
109.78537,398.6757,687.48199
109.78603,398.704,688.61442
109.78669,398.7323,689.09959
109.78734,398.7606,686.91461
109.788,398.7889,686.8023
109.78866,398.8172,685.06022
109.78932,398.8455,687.38908
109.78997,398.8737,685.7629
109.79063,398.902,686.95706
109.79129,398.9303,687.5756
109.79195,398.9586,686.80752
109.7926,398.9869,688.36922
109.79326,399.0152,688.20516
109.79392,399.0435,689.06022
109.79458,399.0718,690.65555
109.87679,402.6082,690.4809
109.87745,402.6364,688.61921
109.8781,402.6647,689.36454
109.87876,402.693,689.10909
109.87942,402.7213,688.10647
109.88008,402.7496,688.32768
109.88074,402.7779,689.05656
109.88139,402.8062,688.33891
109.88205,402.8345,689.84587
109.88271,402.8628,690.61134
109.88337,402.8911,690.93586
109.88402,402.9194,691.86157
109.88468,402.9476,692.0695
109.88534,402.9759,693.56213
109.886,403.0042,692.94625
109.88665,403.0325,691.71722
109.88731,403.0608,692.66617
109.88797,403.0891,692.14128
109.88863,403.1174,690.33327
109.88929,403.1457,691.98948
109.88994,403.174,691.35564
109.8906,403.2023,690.50516
109.89126,403.2306,690.62772
109.89192,403.2588,692.12543
109.89257,403.2871,691.10295
109.89323,403.3154,690.9282
109.89389,403.3437,691.36273
109.89455,403.372,692.80545
109.8952,403.4003,692.39594
109.89586,403.4286,692.31341
109.89652,403.4569,692.84545
109.89718,403.4852,692.2853
109.89784,403.5135,693.30746
109.89849,403.5418,692.54957
109.89915,403.57,694.36449
109.89981,403.5983,694.3033
109.90047,403.6266,693.72304
109.90112,403.6549,693.14529
109.90178,403.6832,694.78043
109.90244,403.7115,694.2804
109.9031,403.7398,694.72015
109.90375,403.7681,695.45151
109.90441,403.7964,694.25821
109.90507,403.8247,694.62694
109.90573,403.853,694.38612
109.90639,403.8812,695.1808
109.90704,403.9095,693.75598
109.9077,403.9378,693.96328
109.90836,403.9661,696.14506
109.90902,403.9944,694.86427
109.90967,404.0227,694.76528
109.91033,404.051,695.97394
109.91099,404.0793,693.77597
109.91165,404.1076,695.66729
109.9123,404.1359,694.6562
109.91296,404.1642,694.19292
109.91362,404.1924,695.3958
109.91428,404.2207,695.36778
109.91493,404.249,694.86511
109.91559,404.2773,695.12508
109.91625,404.3056,694.37196
109.91691,404.3339,694.54802
109.91757,404.3622,693.48168
109.91822,404.3905,694.84941
109.91888,404.4188,694.48894
109.91954,404.4471,695.14173
109.9202,404.4754,695.20555
109.92085,404.5036,693.83042
109.92151,404.5319,694.00746
109.92217,404.5602,695.40619
